,ID,song1,song2,song3,song4,song5
15096,15096,2596,3983,54814,33624,25908
15097,15097,30589,53749,42441,26749,52892
15098,15098,19997,32273,51576,41626,5791
15099,15099,6652,48154,14011,6870,14144
15100,15100,36920,32037,41237,8000,49564
15101,15101,15654,5547,53004,6863,8180
15102,15102,2741,52307,43365,47027,48770
15103,15103,40695,31294,49708,1204,35382
15104,15104,44676,41511,41709,52266,28595
15105,15105,50654,16999,26726,9695,41517
15106,15106,45912,30731,17234,39995,55082
15107,15107,43718,486,41291,6775,6492
15108,15108,36909,40838,21306,56004,21229
15109,15109,56606,27545,42660,52983,1970
15110,15110,44011,21412,17847,2422,53033
15111,15111,26276,42002,48262,46966,19907
15112,15112,11690,56248,11727,32387,48893
15113,15113,22661,25347,27096,6181,43394
15114,15114,55318,38461,3058,44001,13956
15115,15115,43803,43584,23191,52886,18932
15116,15116,14882,29975,31044,2041,2309
15117,15117,49360,17917,26137,15118,43125
15118,15118,49360,17917,26137,15117,43125
15119,15119,56588,53228,29348,35456,15086
15120,15120,9153,15121,32987,46699,33503
15121,15121,9153,15120,32987,46699,33503
15122,15122,4643,56150,46904,39194,54345
15123,15123,7584,11396,16092,6603,12678
15124,15124,7124,14897,40332,28739,35440
15125,15125,3144,52288,3658,35140,10261
15126,15126,13622,38259,23192,45605,56020
15127,15127,4739,6740,40621,18520,11619
15128,15128,57407,48851,56907,16196,16954
15129,15129,23580,28495,17526,3593,420
15130,15130,2201,41030,15786,45342,49727
15131,15131,52349,54378,21729,31618,28941
15132,15132,33264,2499,18163,3662,23274
15133,15133,49489,17640,41074,13807,21407
15134,15134,10949,28682,15556,31256,20985
15135,15135,13264,39304,41364,21645,34546
15136,15136,38210,17836,54803,24440,1141
15137,15137,46637,43000,29224,24405,49650
15138,15138,19355,29804,56226,36322,18798
15139,15139,19949,19492,1967,17894,53425
15140,15140,56039,30253,51066,50328,27048
15141,15141,279,51424,18852,23859,22533
15142,15142,20296,55248,45394,38508,36192
15143,15143,21029,33563,9914,17538,38418
15144,15144,10347,9879,32111,45853,43868
15145,15145,37103,28800,27395,44526,18489
15146,15146,9910,20513,53099,33676,3074
15147,15147,9827,44284,34135,26514,47392
15148,15148,48958,43788,19148,5191,28491
15149,15149,41867,26307,20339,50709,45239
15150,15150,4352,31390,50156,40541,40463
15151,15151,31242,9688,13487,33790,14165
15152,15152,6452,26200,9406,34128,18594
15153,15153,15263,40007,2358,46798,36110
15154,15154,22679,54558,33310,32355,41030
15155,15155,5915,19739,5914,13000,50835
15156,15156,37012,28258,29197,53781,34958
15157,15157,43597,8587,5085,1744,18615
15158,15158,47074,25155,19191,56743,12357
15159,15159,48018,24324,46625,27873,28577
15160,15160,5160,7659,42292,56019,35225
15161,15161,56006,7048,42447,32203,54289
15162,15162,28191,8352,54051,15163,29955
15163,15163,28234,8352,15162,47044,51895
15164,15164,17868,55659,32674,10663,10785
15165,15165,27544,48689,48613,8136,55228
15166,15166,24422,57551,11519,53085,53015
15167,15167,11410,45563,5696,32249,3262
15168,15168,42309,17947,55871,46355,53132
15169,15169,46223,8890,12830,21798,21899
15170,15170,14627,43651,29730,49291,48235
15171,15171,29155,17948,51245,29178,29188
15172,15172,50920,35925,45173,19318,36566
15173,15173,22476,14344,42513,52037,41363
15174,15174,31907,9627,28909,41803,5034
15175,15175,40348,17898,38266,12867,38979
15176,15176,43462,21241,52556,16338,37597
15177,15177,45178,40493,24021,770,18284
15178,15178,15879,12990,15721,49850,8029
15179,15179,8712,10043,57143,18152,20202
15180,15180,55255,21289,2945,43576,56207
15181,15181,15620,5150,38823,494,22522
15182,15182,33712,45465,56360,26148,44038
15183,15183,53302,32798,27036,43569,672
15184,15184,49764,34569,30608,18006,19718
15185,15185,33119,56909,35408,15205,16236
15186,15186,50912,29308,29557,49018,13589
15187,15187,46554,51078,54623,26972,48601
15188,15188,2421,24430,8378,4915,19917
15189,15189,8927,28785,18213,5209,44647
15190,15190,40873,53398,13180,42639,20048
15191,15191,52280,43574,6861,43656,35535
15192,15192,20377,20926,19837,394,44018
15193,15193,41916,57552,5770,22095,57535
15194,15194,49130,2046,15420,16673,30554
15195,15195,41391,33939,7152,38277,1418
15196,15196,35917,32758,48546,27393,48601
15197,15197,21891,16727,19161,22184,6568
15198,15198,55016,35929,31563,57421,21959
15199,15199,31133,40654,48523,21712,21776
15200,15200,15539,27761,38952,9350,32806
15201,15201,49228,56748,34640,48491,30761
15202,15202,5161,10256,16298,31047,719
15203,15203,9893,7931,1312,38749,50742
15204,15204,22147,53464,15675,5863,1357
15205,15205,7433,33119,56909,35408,16236
15206,15206,23928,6489,51003,37406,34278
15207,15207,15586,28256,45991,24789,57597
15208,15208,8392,35927,24005,30092,35830
15209,15209,25010,18442,30183,182,10053
15210,15210,18445,35729,56686,44527,8935
15211,15211,4825,22610,57067,48840,9199
15212,15212,36965,6551,22346,28055,36611
15213,15213,47487,18663,20569,22205,20117
15214,15214,8948,54894,20396,24375,45469
15215,15215,2129,37983,40218,10486,47824
15216,15216,31494,50428,18045,21122,51273
15217,15217,32247,8872,2277,48392,36441
15218,15218,16282,56243,22121,18875,25860
15219,15219,19648,50883,26432,40841,5077
15220,15220,43789,2874,21463,15221,45567
15221,15221,30967,15220,36686,17374,30394
15222,15222,11396,24528,47758,48201,41621
15223,15223,37011,8125,8550,36947,36941
15224,15224,12405,1112,29201,16611,49315
15225,15225,46475,51831,56786,5743,22927
15226,15226,1886,37646,8153,47822,4823
15227,15227,2461,55211,4649,34960,46176
15228,15228,8850,21871,36982,5585,4545
15229,15229,19158,10360,9569,28323,9150
15230,15230,4943,48264,39162,56334,31658
15231,15231,47308,6011,33471,715,4847
15232,15232,11552,57277,21723,4526,56758
15233,15233,40875,37759,31403,16107,27662
15234,15234,54489,24004,24285,31600,42096
15235,15235,39278,35282,39607,30510,5997
15236,15236,1995,2984,40957,4876,776
15237,15237,55821,13880,26554,830,42617
15238,15238,26872,4835,43409,8998,22900
15239,15239,6424,27621,29230,20088,4718
15240,15240,20091,29326,7200,46776,24485
15241,15241,7046,53256,150,1416,46894
15242,15242,16990,6741,25533,19414,38138
15243,15243,36963,15244,57499,1046,10532
15244,15244,19290,20440,15243,3438,53143
15245,15245,27160,37680,17406,5076,33134
15246,15246,51911,7337,27711,13302,30891
15247,15247,41962,54889,57540,1013,36411
15248,15248,41598,14491,57541,5730,22043
15249,15249,20670,16189,5085,36441,36418
15250,15250,35621,26833,16753,30268,9120
15251,15251,10728,28871,50819,32245,23661
15252,15252,47283,53795,7822,46602,28250
15253,15253,1906,46351,12898,40512,54345
15254,15254,40012,14462,28552,41634,56776
15255,15255,22229,15653,4027,16420,55497
15256,15256,20723,28245,9172,9171,37489
15257,15257,8573,27894,37323,35489,10984
15258,15258,45748,8294,57463,8123,40006
15259,15259,48197,38313,43577,12101,6754
15260,15260,4599,27274,8776,15262,11582
15261,15261,41598,14491,57541,5730,22043
15262,15262,4599,27274,8776,15260,11582
15263,15263,26338,40007,2358,32111,46798
15264,15264,8549,18951,28625,22903,40429
15265,15265,51614,50248,7859,38278,17123
15266,15266,23663,22229,15653,2744,35765
15267,15267,7025,11169,55944,7024,34815
15268,15268,53078,10972,21497,11672,32154
15269,15269,56761,20455,19320,36210,56758
15270,15270,49206,18612,11554,57388,4535
15271,15271,32247,19495,54872,43169,20537
15272,15272,8719,9950,3910,32807,49923
15273,15273,32250,40294,5929,19960,51979
15274,15274,33175,57608,20204,5477,42380
15275,15275,46475,56786,5743,22927,9066
15276,15276,36400,13963,30485,8067,46306
15277,15277,40427,47815,5075,51796,45718
15278,15278,17480,45917,34334,19976,22075
15279,15279,21473,12887,2732,19053,9169
15280,15280,39137,42675,56018,32403,5162
15281,15281,8166,50690,25702,6421,57535
15282,15282,14505,28008,55539,30471,12711
15283,15283,56074,40511,26143,1877,32562
15284,15284,50542,16194,43406,13331,41983
15285,15285,39486,31130,25555,9611,44263
15286,15286,31420,36248,39900,18387,29961
15287,15287,27380,38618,12529,10504,17724
15288,15288,35329,35190,33405,226,6795
15289,15289,20688,35229,21929,55953,50949
15290,15290,32599,39250,57095,48500,37596
15291,15291,19033,40527,53004,8141,18515
15292,15292,16101,57469,6705,15650,54947
15293,15293,2710,5737,48636,34802,27502
15294,15294,40673,43458,43674,15409,52974
15295,15295,7277,45500,16416,17937,11549
15296,15296,32010,51663,17743,34452,47468
15297,15297,11349,51422,46358,7918,34948
15298,15298,49612,28003,35313,34376,3104
15299,15299,1448,19329,17861,25299,17617
15300,15300,44270,55897,56913,31788,9029
15301,15301,34715,3139,28383,45990,55076
15302,15302,55443,2057,52145,40448,7319
15303,15303,7380,7425,40951,34374,30558
15304,15304,40186,54352,40127,27510,37322
15305,15305,30710,93,36227,1260,53503
15306,15306,54526,51922,20465,10829,37600
15307,15307,52380,5193,28736,27377,36957
15308,15308,23160,48920,20095,55027,62
15309,15309,34901,17597,22948,38508,47345
15310,15310,29597,10518,48098,42575,2028
15311,15311,35870,55585,12986,54771,4104
15312,15312,11353,25734,47690,40628,57283
15313,15313,49064,48866,518,23486,51038
15314,15314,9779,49806,18915,43477,43518
15315,15315,10548,47272,13210,52616,4786
15316,15316,29290,9041,46104,9414,45589
15317,15317,53827,57416,27026,8698,17093
15318,15318,25261,43652,22391,24849,31004
15319,15319,38692,13623,24340,32331,56868
15320,15320,16988,31101,10861,38971,18662
15321,15321,46458,4572,52004,36458,57609
15322,15322,2565,34081,29892,23386,54135
15323,15323,17334,20658,26797,614,25589
15324,15324,24880,32374,8384,10872,9442
15325,15325,32489,37817,26042,53805,22422
15326,15326,34639,38542,31138,28560,14998
15327,15327,4870,21510,8895,52979,46827
15328,15328,47602,23375,41578,29393,20841
15329,15329,22607,43952,35034,10279,43207
15330,15330,6162,41139,33890,30383,2412
15331,15331,53236,37819,16594,30703,40242
15332,15332,17726,12541,47945,44886,56275
15333,15333,1510,26770,15422,15807,39874
15334,15334,51471,33242,43233,12831,10693
15335,15335,13310,6637,43931,33272,54567
15336,15336,24574,55877,21078,51267,51279
15337,15337,23760,19818,3764,8536,12090
15338,15338,12207,27749,18475,23869,11005
15339,15339,54361,23145,26922,17569,386
15340,15340,6509,7150,4475,14177,6262
15341,15341,44400,13604,10167,11102,5192
15342,15342,30769,39265,7160,26202,20437
15343,15343,37920,50261,12844,8685,12251
15344,15344,29509,38836,49118,4345,8180
15345,15345,11634,30778,12114,13339,27678
15346,15346,5058,28033,18939,33928,26886
15347,15347,49629,17847,49471,46358,21646
15348,15348,1821,19718,32970,14608,15350
15349,15349,10028,49387,37667,6826,44080
15350,15350,10972,42464,11557,41278,14077
15351,15351,54810,41118,13450,38373,13496
15352,15352,19006,808,24549,39419,49444
15353,15353,50976,22454,11500,1323,16212
15354,15354,12936,4902,49925,24856,28132
15355,15355,21225,28321,7138,21630,28914
15356,15356,3665,37581,48651,42062,2932
15357,15357,15595,22101,4914,24221,51803
15358,15358,36971,10972,11672,10079,55490
15359,15359,56660,55259,26295,5684,21014
15360,15360,14650,18707,28524,2712,30911
15361,15361,53584,43689,48123,4490,25971
15362,15362,8035,32715,33662,14723,18466
15363,15363,12330,38978,31432,44934,44298
15364,15364,55832,46772,36731,50698,26958
15365,15365,37547,18434,46272,52643,28112
15366,15366,15580,50258,4452,34171,4889
15367,15367,22112,30077,55960,38727,54501
15368,15368,9656,188,37707,33904,7062
15369,15369,10222,52318,16985,53657,8345
15370,15370,10675,22274,2162,35411,36385
15371,15371,8407,1771,52604,9031,54562
15372,15372,56696,27651,31240,47570,29458
15373,15373,21885,8753,31397,1737,25189
15374,15374,16294,14643,48776,44388,54279
15375,15375,15863,12098,17972,47187,10628
15376,15376,30641,22615,45673,44092,23271
15377,15377,49412,51012,21542,39479,10071
15378,15378,28029,15587,39045,48119,30232
15379,15379,17619,42399,49723,34494,35794
15380,15380,22843,43603,5189,50813,37853
15381,15381,23967,56392,15140,51066,27048
15382,15382,7025,32105,55944,11933,7024
15383,15383,40662,54312,56947,38895,1416
15384,15384,20124,176,16948,20296,25640
15385,15385,48808,7023,20926,29308,49018
15386,15386,2429,24572,52984,44557,30875
15387,15387,41525,28893,6477,52128,38867
15388,15388,8107,22344,2750,41605,23317
15389,15389,29308,48670,49018,10867,52713
15390,15390,6705,33811,55830,39849,19877
15391,15391,39239,36712,9446,4107,9855
15392,15392,49150,36895,49076,33259,39692
15393,15393,21897,15572,22422,29762,1499
15394,15394,23935,17796,23737,40610,35388
15395,15395,11184,3540,23272,33705,44939
15396,15396,10759,22357,15576,11078,26110
15397,15397,54030,3590,18459,24993,43994
15398,15398,13732,40962,40297,30496,57497
15399,15399,17856,25148,28728,24784,46671
15400,15400,11679,19975,44213,10119,46260
15401,15401,14403,48094,47353,23267,25598
15402,15402,38324,21507,15881,23028,42282
15403,15403,51613,32228,27266,47973,46497
15404,15404,2010,23037,56418,17854,46472
15405,15405,44059,38209,44706,13275,30307
15406,15406,25250,16244,55616,46051,25607
15407,15407,24207,27156,5665,13631,6007
15408,15408,12520,1884,8231,1269,30466
15409,15409,38188,7713,36463,3124,52208
15410,15410,49129,33186,26949,26148,3972
15411,15411,47095,29354,57221,56286,44
15412,15412,25617,16397,43002,41935,24403
15413,15413,1507,50463,5325,620,20007
15414,15414,31720,17218,45242,53392,39662
15415,15415,51718,8025,25211,28303,18615
15416,15416,34385,43617,46269,21237,21315
15417,15417,32987,46699,26152,47267,33503
15418,15418,19977,906,20480,13196,35788
15419,15419,29633,19475,32765,56690,12169
15420,15420,31746,15194,3272,53922,29592
15421,15421,56708,49634,14712,9234,11414
15422,15422,27131,299,1510,38761,961
15423,15423,18348,25260,11267,32896,38590
15424,15424,44338,49160,30683,30140,17515
15425,15425,25642,33330,24570,27757,10077
15426,15426,30770,31481,25844,25644,54222
15427,15427,16317,33173,5295,50179,37451
15428,15428,13113,14036,27395,55286,46528
15429,15429,29151,16282,41116,56243,21685
15430,15430,54025,29442,57182,55292,39642
15431,15431,2581,18007,29220,25661,7626
15432,15432,13345,44450,7723,37676,14702
15433,15433,24598,54859,29760,11365,17992
15434,15434,42610,41593,47260,40010,27650
15435,15435,30143,33708,46872,42499,10938
15436,15436,16893,26615,32672,16889,17601
15437,15437,48743,47734,21449,45546,41947
15438,15438,38134,28681,30298,7938,48441
15439,15439,48499,8604,36733,49474,488
15440,15440,21688,41522,36562,48554,40516
15441,15441,31951,9842,24541,35610,52524
15442,15442,42247,35783,46814,38277,1418
15443,15443,49793,32369,7061,46869,2385
15444,15444,26258,833,37929,27062,34820
15445,15445,32542,40058,17575,43780,16701
15446,15446,41048,22355,28600,21458,32467
15447,15447,56389,54644,2347,48394,10018
15448,15448,22595,52131,4035,52301,16671
15449,15449,4199,34426,1753,11886,23696
15450,15450,26022,21417,22696,8795,25126
15451,15451,46391,1755,11838,47618,23046
15452,15452,29379,33630,23656,38410,31808
15453,15453,53832,40740,24527,35067,31492
15454,15454,2388,22757,1822,51329,30110
15455,15455,45698,39165,38243,929,4535
15456,15456,2206,3842,31638,55828,39651
15457,15457,52244,51441,34350,28609,44434
15458,15458,45486,39234,49238,18656,2595
15459,15459,6252,21228,49463,40007,11582
15460,15460,15558,17248,24724,34049,40775
15461,15461,56204,46514,8221,32668,52223
15462,15462,47368,264,7368,4735,2052
15463,15463,57624,2111,53899,32668,1989
15464,15464,16934,13691,12829,2881,27672
15465,15465,14540,12773,12631,11089,26682
15466,15466,43119,36563,37620,3641,55082
15467,15467,7321,15024,29627,22620,54830
15468,15468,16331,4540,23505,40663,49327
15469,15469,29782,44450,1098,47980,5538
15470,15470,45389,54720,29308,57437,19252
15471,15471,47393,6040,4639,55298,7599
15472,15472,47203,28136,20781,20221,16198
15473,15473,3354,32429,45533,49964,16490
15474,15474,10710,42184,25417,25327,43677
15475,15475,4977,32220,53325,10454,12932
15476,15476,4304,50379,1002,33801,53252
15477,15477,37092,26378,6647,25628,41496
15478,15478,49893,51002,53213,27234,56808
15479,15479,22068,13937,46589,39132,34133
15480,15480,53465,29218,27357,38740,35765
15481,15481,38756,7064,50611,10419,33449
15482,15482,50654,23637,55269,42857,10053
15483,15483,17187,56571,22845,28939,55350
15484,15484,13477,53807,50205,57042,9982
15485,15485,39285,51635,26153,13641,28877
15486,15486,49259,30737,7508,18743,16272
15487,15487,24524,39874,45700,1873,28687
15488,15488,36890,52090,42635,49642,39733
15489,15489,24756,7611,47382,22227,39714
15490,15490,27590,23995,44850,2429,5212
15491,15491,20293,17072,45521,11656,40653
15492,15492,30479,34801,22271,5606,17595
15493,15493,31415,37022,32653,37017,39461
15494,15494,21575,54546,23745,16870,34995
15495,15495,11268,38724,16552,11421,22548
15496,15496,33550,15508,33947,42735,47935
15497,15497,48790,50418,57540,39286,5758
15498,15498,1352,49146,24725,56518,30958
